Date,Category,Payment Mode,Description,Amount Paid,Cashback
2023-05-06,Entertainment,Cash,Theater Performances,2406.23,37.87
2023-05-06,Entertainment,Cash,Video Games,1280.8,114.42
2023-05-06,Dining Out,Cash,Coffee Shop Visit,287.35,17.69
2023-05-07,Transportation,Cash,Vehicle Registration Fees,1813.48,64.15
2023-05-07,Dining Out,Online,Dinner At A Restaurant,2346.5,192.39
2023-05-08,Health & Fitness,Online,Fitness Apps,452.98,8.33
2023-05-08,Travel,Cash,Local Transportation,586.46,19.0
2023-05-08,Transportation,Cash,Bicycle Repairs,883.96,26.44
2023-05-08,Groceries,Online,Snacks And Beverages,328.05,16.82
2023-05-08,Dining Out,Online,Coffee Shop Visit,253.38,22.69
2023-05-09,Groceries,Cash,Fruits And Vegetables,1305.3,123.9
2023-05-09,Entertainment,Cash,Hobby Supplies,1312.79,130.89
2023-05-09,Dining Out,Cash,Coffee Shop Visit,430.51,40.14
2023-05-10,Entertainment,Online,Art Supplies,539.45,35.33
2023-05-10,Housing,Online,Appliance Purchases,13469.03,314.44
2023-05-10,Housing,Online,Home Repairs,7287.54,40.02
2023-05-11,Groceries,Online,Cleaning Supplies,523.11,34.82
2023-05-11,Subscriptions,Online,News Websites Subscription,854.89,42.22
2023-05-11,Transportation,Online,Car Loan Payment,3764.5,25.27
2023-05-11,Housing,Online,Mortgage Payment,38904.29,2125.62
2023-05-11,Housing,Cash,Home Repairs,9718.66,702.7
2023-05-12,Clothing,Cash,Tailoring Services,303.18,21.35
2023-05-12,Groceries,Online,Staple Grains,833.02,6.61
2023-05-12,Utilities,Online,Electricity Bill,1340.71,4.49
2023-05-12,Clothing,Cash,Children's Apparel,1339.71,4.19
2023-05-12,Utilities,Cash,Maintenance Fees,868.9,53.26
2023-05-12,Dining Out,Online,Coffee Shop Visit,429.85,1.49
2023-05-13,Groceries,Online,Baking Ingredients,806.45,60.95
2023-05-13,Entertainment,Cash,Movie Tickets,207.66,9.94
2023-05-14,Clothing,Online,Footwear,820.09,67.39
2023-05-14,Dining Out,Online,Brunch With Friends,1072.3,87.32
2023-05-14,Dining Out,Cash,Dinner At A Restaurant,1628.79,123.98
2023-05-15,Housing,Cash,Home Repairs,7418.66,288.7
2023-05-15,Transportation,Cash,Ride-Sharing Services,728.76,1.49
2023-05-15,Dining Out,Cash,Lunch Takeaway,293.82,12.2
2023-05-15,Transportation,Online,Vehicle Registration Fees,919.11,25.98
2023-05-15,Dining Out,Online,Coffee Shop Visit,445.26,36.98
2023-05-16,Clothing,Online,Work Attire,4088.1,376.6
2023-05-16,Groceries,Online,Dairy Products,1134.07,61.6
2023-05-17,Entertainment,Online,Sports Events Tickets,2695.06,46.66
2023-05-17,Housing,Cash,Utilities Included,226.27,4.2
2023-05-18,Health & Fitness,Online,Gym Membership,2602.39,48.42
2023-05-18,Dining Out,Online,Coffee Shop Visit,422.25,39.46
2023-05-19,Dining Out,Online,Dinner At A Restaurant,1764.42,175.31
2023-05-19,Dining Out,Online,Special Occasion Dinner,2575.25,75.56
2023-05-19,Clothing,Online,Footwear,1000.59,63.5
2023-05-19,Transportation,Cash,Bicycle Repairs,843.04,73.13
2023-05-19,Clothing,Cash,Casual Wear,839.26,12.05
2023-05-20,Transportation,Online,Fuel Costs,6470.82,204.48
2023-05-20,Subscriptions,Cash,Cloud Storage Services,429.88,12.54
2023-05-20,Health & Fitness,Cash,Fitness Apps,330.12,18.83
2023-05-20,Health & Fitness,Online,Physical Therapy Sessions,2084.83,191.33
2023-05-21,Housing,Cash,Appliance Purchases,18899.02,577.05
2023-05-21,Clothing,Cash,Seasonal Clothing,4787.92,197.14
2023-05-21,Dining Out,Cash,Dinner At A Restaurant,2259.17,136.5
2023-05-21,Dining Out,Cash,Coffee Shop Visit,195.52,19.16
2023-05-22,Dining Out,Online,Street Food,269.6,19.51
2023-05-23,Housing,Online,HOA Fees,1271.82,27.45
2023-05-23,Entertainment,Cash,Hobby Supplies,855.18,51.17
2023-05-24,Utilities,Cash,Mobile Phone Bill,989.4,41.77
2023-05-24,Dining Out,Cash,Coffee Shop Visit,251.66,3.99
2023-05-25,Subscriptions,Online,Online Learning Platforms,2071.37,128.22
2023-05-25,Health & Fitness,Cash,Personal Training Sessions,3222.8,197.79
2023-05-25,Entertainment,Online,Movie Tickets,598.34,36.38
2023-05-25,Groceries,Cash,Frozen Foods,408.87,27.41
2023-05-25,Clothing,Online,Casual Wear,2002.84,106.9
2023-05-26,Housing,Online,Utilities Included,238.08,0.12
2023-05-26,Transportation,Online,Vehicle Registration Fees,1452.38,102.36
2023-05-26,Travel,Cash,Local Transportation,710.94,43.39
2023-05-26,Travel,Online,Local Transportation,166.52,7.4
2023-05-27,Travel,Cash,Travel Insurance,685.76,33.21
2023-05-27,Groceries,Cash,Condiments And Spices,788.54,25.79
2023-05-27,Clothing,Online,Children's Apparel,2666.52,87.45
2023-05-27,Dining Out,Online,Brunch With Friends,790.06,35.95
2023-05-27,Dining Out,Cash,Coffee Shop Visit,195.96,9.73
2023-05-28,Travel,Online,Car Rentals,4300.64,97.62
2023-05-28,Clothing,Online,Athletic Wear,1077.05,51.48
2023-05-28,Housing,Online,Utilities Included,9.15,0.61
2023-05-28,Dining Out,Online,Fast Food Meal,545.68,38.62
2023-05-28,Dining Out,Online,Dinner At A Restaurant,1116.42,3.72
2023-05-29,Health & Fitness,Cash,Nutritional Supplements,639.87,18.91
2023-05-30,Transportation,Cash,Fuel Costs,2779.07,40.67
2023-06-01,Transportation,Online,Bicycle Repairs,258.79,17.83
2023-06-01,Subscriptions,Cash,Audiobook Services,567.77,21.1
2023-06-01,Clothing,Cash,Footwear,1889.97,118.67
2023-06-02,Housing,Online,Home Insurance,1572.36,126.97
2023-06-02,Transportation,Cash,Parking Fees,611.32,3.58
2023-06-02,Subscriptions,Cash,Cloud Storage Services,276.57,0.44
2023-06-02,Subscriptions,Online,News Websites Subscription,896.85,45.97
2023-06-02,Subscriptions,Cash,Streaming Services,659.57,22.21
2023-06-03,Dining Out,Online,Street Food,399.58,31.68
2023-06-03,Dining Out,Cash,Coffee Shop Visit,439.48,26.98
2023-06-04,Housing,Online,Furnishings,18449.73,1564.97
2023-06-04,Groceries,Cash,Snacks And Beverages,1418.19,26.58
2023-06-05,Housing,Online,Home Security System,3976.86,147.17
2023-06-05,Subscriptions,Online,Software Licenses,1881.81,23.07
2023-06-06,Transportation,Online,Fuel Costs,5720.81,350.99
2023-06-06,Dining Out,Cash,Coffee Shop Visit,412.38,40.1
2023-06-07,Utilities,Online,Water Bill,258.68,12.84
2023-06-07,Entertainment,Online,Books And E-Books,743.28,3.98
2023-06-07,Utilities,Online,Water Bill,257.1,8.02
2023-06-07,Dining Out,Cash,Dinner At A Restaurant,1051.88,50.94
2023-06-08,Housing,Cash,Home Security System,3700.3,330.13
2023-06-09,Utilities,Online,Maintenance Fees,743.76,40.84
2023-06-09,Transportation,Cash,Toll Charges,271.71,19.84
2023-06-09,Housing,Cash,Home Repairs,5985.95,426.96
2023-06-09,Entertainment,Online,Board Games,1580.37,71.49
2023-06-09,Dining Out,Cash,Coffee Shop Visit,274.2,18.76
2023-06-10,Housing,Online,Property Taxes,1969.98,42.1
2023-06-10,Dining Out,Online,Special Occasion Dinner,1151.51,26.1
2023-06-10,Utilities,Cash,Electricity Bill,2163.79,167.08
2023-06-10,Subscriptions,Cash,Gym Membership,1691.08,123.42
2023-06-10,Transportation,Cash,Vehicle Registration Fees,1337.24,1.46
2023-06-11,Utilities,Online,Water Bill,634.44,9.11
2023-06-12,Travel,Online,Tour Activities,2730.95,196.23
2023-06-12,Clothing,Online,Work Attire,1092.72,100.88
2023-06-12,Travel,Cash,Local Transportation,783.95,27.18
2023-06-12,Dining Out,Online,Coffee Shop Visit,460.28,29.78
2023-06-13,Health & Fitness,Cash,Gym Membership,884.11,31.16
2023-06-13,Entertainment,Online,Art Supplies,1329.86,51.75
2023-06-14,Housing,Cash,Home Security System,2908.74,172.6
2023-06-14,Dining Out,Cash,Lunch Takeaway,328.57,21.68
2023-06-14,Dining Out,Online,Dinner At A Restaurant,1290.37,95.56
2023-06-14,Subscriptions,Online,Digital Magazine Subscriptions,178.62,3.34
2023-06-15,Travel,Cash,Travel Accessories,4770.49,329.67
2023-06-15,Transportation,Cash,Public Transit Pass,1213.64,5.48
2023-06-15,Dining Out,Online,Coffee Shop Visit,181.93,7.08
2023-06-16,Subscriptions,Online,News Websites Subscription,438.85,36.47
2023-06-16,Health & Fitness,Online,Yoga Classes,821.79,61.13
2023-06-16,Housing,Online,Home Security System,2771.51,13.37
2023-06-16,Transportation,Cash,Parking Fees,664.91,54.47
2023-06-16,Transportation,Cash,Fuel Costs,5015.75,276.49
2023-06-16,Clothing,Cash,Footwear,2787.14,27.23
2023-06-16,Utilities,Cash,Home Heating Costs,2881.62,251.13
2023-06-17,Transportation,Online,Parking Fees,957.72,11.48
2023-06-17,Groceries,Online,Fruits And Vegetables,1781.35,132.03
2023-06-17,Transportation,Cash,Car Maintenance,1175.57,92.67
2023-06-17,Transportation,Online,Car Loan Payment,7942.37,343.52
2023-06-18,Health & Fitness,Cash,Health Insurance Premiums,2296.38,98.89
2023-06-18,Transportation,Cash,Bicycle Repairs,448.81,23.02
2023-06-18,Health & Fitness,Cash,Medical Consultations,1173.86,55.59
2023-06-18,Utilities,Online,Home Heating Costs,1185.44,44.14
2023-06-18,Dining Out,Online,Coffee Shop Visit,483.02,19.24
2023-06-19,Travel,Online,Hotel Accommodation,8152.37,809.98
2023-06-19,Groceries,Online,Fruits And Vegetables,556.97,20.66
2023-06-20,Utilities,Online,Internet Service,825.11,0.43
2023-06-21,Clothing,Cash,Casual Wear,2242.93,41.11
2023-06-21,Dining Out,Online,Dinner At A Restaurant,1053.36,4.93
2023-06-21,Dining Out,Cash,Coffee Shop Visit,297.97,4.93
2023-06-22,Health & Fitness,Online,Personal Training Sessions,3757.98,102.75
2023-06-22,Dining Out,Online,Coffee Shop Visit,219.79,13.85
2023-06-22,Entertainment,Online,Hobby Supplies,996.66,58.54
2023-06-23,Travel,Online,Dining While Traveling,1902.88,105.66
2023-06-23,Utilities,Cash,Mobile Phone Bill,784.81,38.34
2023-06-23,Dining Out,Cash,Desserts And Treats,318.97,17.59
2023-06-24,Utilities,Online,Internet Service,1344.18,115.59
2023-06-24,Dining Out,Online,Coffee Shop Visit,434.04,4.65
2023-06-25,Transportation,Cash,Bicycle Repairs,834.48,43.97
2023-06-25,Transportation,Online,Bicycle Repairs,288.32,4.42
2023-06-25,Subscriptions,Online,Gym Membership,1831.24,88.3
2023-06-25,Travel,Cash,Baggage Fees,1460.04,3.55
2023-06-25,Travel,Cash,Dining While Traveling,2579.56,137.33
2023-06-26,Housing,Online,Home Insurance,730.15,54.82
2023-06-26,Groceries,Cash,Dairy Products,650.81,27.14
2023-06-26,Utilities,Cash,Cable TV Subscription,1015.49,51.69
2023-06-26,Entertainment,Online,Sports Events Tickets,1936.15,45.58
2023-06-26,Entertainment,Online,Theater Performances,1106.07,31.89
2023-06-27,Entertainment,Cash,Books And E-Books,730.09,25.11
2023-06-27,Transportation,Online,Bicycle Repairs,754.1,62.37
2023-06-27,Health & Fitness,Cash,Health Screenings,1928.42,170.03
2023-06-27,Dining Out,Cash,Coffee Shop Visit,169.74,3.78
2023-06-27,Housing,Online,HOA Fees,1184.3,56.05
2023-06-28,Entertainment,Cash,Board Games,839.27,71.2
2023-06-28,Dining Out,Cash,Dinner At A Restaurant,2008.13,144.85
2023-06-28,Subscriptions,Online,Cloud Storage Services,485.12,3.25
2023-06-29,Housing,Cash,Home Repairs,3835.1,211.27
2023-06-29,Travel,Cash,Car Rentals,3340.2,216.23
2023-06-29,Clothing,Cash,Children's Apparel,1483.67,137.08
2023-06-30,Clothing,Online,Work Attire,2857.06,84.14
2023-06-30,Utilities,Online,Electricity Bill,1541.58,117.34
2023-06-30,Housing,Cash,HOA Fees,2587.37,140.87
2023-06-30,Dining Out,Online,Coffee Shop Visit,107.46,2.51
2023-07-01,Utilities,Online,Internet Service,1832.13,132.37
2023-07-01,Entertainment,Online,Streaming Equipment,4709.3,432.9
2023-07-01,Health & Fitness,Online,Nutritional Supplements,1586.43,33.76
2023-07-02,Travel,Cash,Local Transportation,687.71,67.87
2023-07-02,Housing,Online,Utilities Included,1199.88,6.13
2023-07-02,Entertainment,Online,Video Games,4648.56,386.73
2023-07-02,Transportation,Online,Car Insurance,1647.09,45.57
2023-07-02,Clothing,Online,Children's Apparel,875.2,38.13
2023-07-03,Utilities,Cash,Maintenance Fees,1526.19,5.84
2023-07-03,Housing,Online,Utilities Included,1664.35,151.37
2023-07-03,Dining Out,Online,Coffee Shop Visit,279.14,11.91
2023-07-04,Transportation,Online,Car Insurance,1275.83,14.75
2023-07-04,Entertainment,Online,Theater Performances,1961.52,53.55
2023-07-04,Entertainment,Cash,Board Games,844.86,49.98
2023-07-04,Clothing,Online,Athletic Wear,2308.64,211.88
2023-07-05,Transportation,Cash,Public Transit Pass,1223.83,1.98
2023-07-05,Health & Fitness,Online,Medical Consultations,812.1,79.32
2023-07-05,Housing,Cash,Home Repairs,8147.18,272.29
2023-07-05,Utilities,Cash,Maintenance Fees,668.29,50.12
2023-07-06,Utilities,Online,Cable TV Subscription,677.17,36.3
2023-07-06,Dining Out,Cash,Coffee Shop Visit,128.63,8.03
2023-07-07,Dining Out,Online,Street Food,449.83,28.97
2023-07-07,Entertainment,Online,Art Supplies,581.67,30.08
2023-07-07,Dining Out,Cash,Fast Food Meal,207.54,4.09
2023-07-07,Clothing,Online,Footwear,2467.2,183.51
2023-07-07,Entertainment,Online,Books And E-Books,699.71,11.4
2023-07-07,Dining Out,Cash,Dinner At A Restaurant,1158.5,50.92
2023-07-08,Utilities,Online,Sewer Charges,862.41,5.62
2023-07-08,Travel,Cash,Car Rentals,1648.63,153.66
2023-07-08,Entertainment,Cash,Theater Performances,861.28,66.64
2023-07-09,Entertainment,Online,Hobby Supplies,465.51,40.88
2023-07-09,Utilities,Cash,Waste Disposal Fees,421.33,32.15
2023-07-09,Transportation,Cash,Vehicle Registration Fees,1660.81,67.03
2023-07-09,Groceries,Cash,Meat And Fish,3529.41,51.65
2023-07-09,Clothing,Online,Fashion Accessories,590.65,43.03
2023-07-09,Dining Out,Online,Coffee Shop Visit,206.59,14.02
2023-07-10,Health & Fitness,Online,Health Screenings,1129.46,6.59
2023-07-10,Dining Out,Cash,Brunch With Friends,828.64,0.47
2023-07-10,Utilities,Cash,Electricity Bill,2792.73,260.64
2023-07-10,Transportation,Online,Bicycle Repairs,873.13,27.9
2023-07-10,Transportation,Cash,Car Maintenance,2627.13,117.82
2023-07-11,Travel,Online,Tour Activities,2121.76,120.44
2023-07-12,Travel,Online,Local Transportation,406.12,10.41
2023-07-12,Subscriptions,Online,Software Licenses,835.74,62.07
2023-07-12,Transportation,Cash,Ride-Sharing Services,1130.61,91.88
2023-07-12,Dining Out,Cash,Coffee Shop Visit,409.45,7.07
2023-07-13,Subscriptions,Cash,News Websites Subscription,829.35,17.42
2023-07-14,Health & Fitness,Cash,Medical Consultations,765.69,42.26
2023-07-14,Health & Fitness,Online,Gym Membership,2444.62,152.37
2023-07-14,Groceries,Online,Staple Grains,1219.86,42.8
2023-07-14,Entertainment,Cash,Movie Tickets,707.97,52.98
2023-07-14,Travel,Cash,Airfare,7503.59,264.31
2023-07-14,Dining Out,Cash,Dinner At A Restaurant,1009.56,10.7
2023-07-15,Utilities,Online,Gas Bill,1092.44,11.39
2023-07-15,Dining Out,Online,Coffee Shop Visit,288.08,25.53
2023-07-16,Travel,Cash,Baggage Fees,1563.5,63.45
2023-07-16,Dining Out,Cash,Buffet Meals,605.04,15.28
2023-07-16,Subscriptions,Online,Online Learning Platforms,4774.7,441.74
2023-07-16,Travel,Cash,Car Rentals,1602.19,102.55
2023-07-17,Travel,Online,Travel Insurance,1429.18,73.7
2023-07-17,Transportation,Cash,Ride-Sharing Services,347.26,3.22
2023-07-17,Travel,Online,Travel Accessories,4083.87,40.23
2023-07-17,Clothing,Cash,Children's Apparel,1161.15,110.82
2023-07-18,Travel,Cash,Local Transportation,426.52,10.93
2023-07-18,Groceries,Cash,Frozen Foods,1356.97,57.66
2023-07-18,Dining Out,Online,Coffee Shop Visit,244.76,9.59
2023-07-19,Utilities,Online,Water Bill,897.25,83.2
2023-07-19,Entertainment,Online,Concert Tickets,1678.44,93.9
2023-07-19,Clothing,Online,Casual Wear,2344.11,220.03
2023-07-19,Health & Fitness,Cash,Health Screenings,1904.8,99.24
2023-07-19,Entertainment,Cash,Concert Tickets,746.74,23.85
2023-07-20,Groceries,Cash,Organic Produce,1641.48,51.29
2023-07-21,Dining Out,Cash,Buffet Meals,752.11,7.65
2023-07-21,Transportation,Cash,Bicycle Repairs,251.84,14.11
2023-07-21,Health & Fitness,Cash,Health Screenings,1441.88,87.79
2023-07-21,Dining Out,Cash,Dinner At A Restaurant,953.4,28.45
2023-07-21,Dining Out,Online,Coffee Shop Visit,161.9,0.08
2023-07-22,Entertainment,Cash,Streaming Equipment,4378.9,84.0
2023-07-22,Groceries,Online,Snacks And Beverages,862.02,41.45
2023-07-22,Housing,Online,Home Repairs,7120.14,12.07
2023-07-23,Utilities,Online,Home Heating Costs,3870.23,19.88
2023-07-24,Travel,Online,Hotel Accommodation,7225.21,145.88
2023-07-24,Entertainment,Cash,Theater Performances,1384.16,42.51
2023-07-24,Housing,Cash,HOA Fees,1058.93,60.61
2023-07-24,Transportation,Cash,Car Loan Payment,4118.66,116.72
2023-07-24,Dining Out,Cash,Coffee Shop Visit,421.77,15.62
2023-07-25,Entertainment,Online,Hobby Supplies,847.21,6.78
2023-07-26,Groceries,Online,Frozen Foods,1448.02,70.28
2023-07-27,Travel,Online,Hotel Accommodation,6752.25,462.67
2023-07-27,Dining Out,Online,Coffee Shop Visit,262.64,1.12
2023-07-28,Entertainment,Cash,Board Games,800.72,38.2
2023-07-28,Health & Fitness,Online,Yoga Classes,648.19,47.02
2023-07-28,Dining Out,Cash,Dinner At A Restaurant,950.09,73.99
2023-07-29,Entertainment,Online,Art Supplies,1163.84,44.9
2023-07-29,Transportation,Cash,Vehicle Registration Fees,1342.61,54.97
2023-07-29,Utilities,Online,Internet Service,1392.37,130.45
2023-07-29,Housing,Cash,Home Security System,2744.6,94.02
2023-07-30,Dining Out,Online,Brunch With Friends,763.29,1.83
2023-07-30,Utilities,Online,Maintenance Fees,1154.21,15.37
2023-07-30,Dining Out,Online,Coffee Shop Visit,372.24,8.98
2023-08-01,Transportation,Online,Car Maintenance,4012.26,395.44
2023-08-01,Utilities,Online,Water Bill,653.66,33.04
2023-08-01,Entertainment,Cash,Art Supplies,1354.45,47.32
2023-08-02,Travel,Cash,Souvenirs,1729.68,166.28
2023-08-02,Entertainment,Cash,Board Games,1538.31,84.14
2023-08-03,Subscriptions,Online,Meal Kit Subscriptions,2962.99,63.41
2023-08-03,Dining Out,Online,Coffee Shop Visit,353.66,17.28
2023-08-04,Travel,Online,Dining While Traveling,803.2,40.91
2023-08-04,Entertainment,Online,Board Games,1326.43,34.68
2023-08-04,Housing,Online,Home Insurance,1482.32,105.69
2023-08-04,Travel,Cash,Tour Activities,2395.55,44.83
2023-08-04,Transportation,Online,Vehicle Registration Fees,1253.88,37.33
2023-08-05,Clothing,Cash,Casual Wear,922.48,22.99
2023-08-05,Transportation,Cash,Parking Fees,915.58,88.67
2023-08-05,Housing,Online,Home Security System,2327.06,203.05
2023-08-06,Health & Fitness,Online,Physical Therapy Sessions,541.22,52.89
2023-08-06,Health & Fitness,Online,Wellness Programs,840.31,41.04
2023-08-06,Health & Fitness,Cash,Health Insurance Premiums,3994.73,171.68
2023-08-06,Utilities,Cash,Waste Disposal Fees,456.81,19.66
2023-08-06,Dining Out,Online,Coffee Shop Visit,142.53,3.31
2023-08-07,Travel,Online,Travel Accessories,3377.3,130.73
2023-08-07,Dining Out,Cash,Dinner At A Restaurant,1852.96,158.9
2023-08-08,Entertainment,Cash,Books And E-Books,903.66,21.21
2023-08-08,Utilities,Online,Mobile Phone Bill,1189.44,68.83
2023-08-08,Transportation,Online,Parking Fees,301.52,28.81
2023-08-09,Groceries,Cash,Condiments And Spices,416.39,21.67
2023-08-09,Dining Out,Cash,Fast Food Meal,423.85,3.38
2023-08-09,Housing,Online,Home Insurance,1136.93,39.41
2023-08-09,Dining Out,Online,Coffee Shop Visit,187.85,3.78
2023-08-10,Health & Fitness,Online,Health Insurance Premiums,1280.59,76.37
2023-08-10,Groceries,Online,Snacks And Beverages,552.79,14.7
2023-08-10,Entertainment,Cash,Books And E-Books,868.21,62.76
2023-08-11,Utilities,Cash,Maintenance Fees,1108.35,4.25
2023-08-11,Groceries,Online,Dairy Products,1002.88,30.65
2023-08-11,Groceries,Online,Baking Ingredients,269.6,10.96
2023-08-11,Entertainment,Cash,Concert Tickets,2408.93,144.5
2023-08-12,Entertainment,Online,Theater Performances,1750.21,7.12
2023-08-12,Travel,Cash,Hotel Accommodation,13516.61,787.74
2023-08-12,Subscriptions,Online,Online Learning Platforms,3497.83,92.27
2023-08-12,Travel,Cash,Hotel Accommodation,16075.18,1131.74
2023-08-12,Subscriptions,Cash,Audiobook Services,307.76,9.89
2023-08-12,Dining Out,Online,Coffee Shop Visit,100.61,3.9
2023-08-13,Transportation,Cash,Car Maintenance,1187.38,49.73
2023-08-14,Dining Out,Online,Buffet Meals,1325.42,45.03
2023-08-14,Dining Out,Cash,Dinner At A Restaurant,2146.45,84.66
2023-08-15,Subscriptions,Cash,Audiobook Services,585.77,51.6
2023-08-15,Dining Out,Online,Coffee Shop Visit,457.4,32.9
2023-08-16,Subscriptions,Online,Meal Kit Subscriptions,1405.5,60.24
2023-08-16,Housing,Cash,Home Security System,2536.13,191.65
2023-08-16,Health & Fitness,Cash,Nutritional Supplements,864.31,20.21
2023-08-17,Travel,Cash,Travel Insurance,1591.0,71.03
2023-08-18,Clothing,Cash,Tailoring Services,834.21,28.67
2023-08-18,Dining Out,Cash,Lunch Takeaway,650.16,11.69
2023-08-18,Dining Out,Cash,Coffee Shop Visit,318.2,26.56
2023-08-19,Health & Fitness,Cash,Health Screenings,1316.1,108.76
2023-08-19,Entertainment,Online,Theater Performances,1246.09,12.56
2023-08-19,Housing,Online,Home Repairs,7196.81,312.98
2023-08-19,Clothing,Cash,Tailoring Services,563.56,3.28
2023-08-19,Groceries,Online,Fruits And Vegetables,1409.54,124.46
2023-08-20,Health & Fitness,Online,Medical Consultations,2946.49,166.11
2023-08-20,Transportation,Online,Public Transit Pass,552.21,0.75
2023-08-20,Transportation,Online,Vehicle Registration Fees,575.12,30.83
2023-08-21,Housing,Online,Utilities Included,1313.03,128.55
2023-08-21,Travel,Cash,Travel Insurance,547.36,52.06
2023-08-21,Dining Out,Cash,Dinner At A Restaurant,2705.66,72.45
2023-08-21,Dining Out,Cash,Coffee Shop Visit,298.8,5.98
2023-08-22,Dining Out,Cash,Coffee Shop Visit,278.61,15.82
2023-08-22,Clothing,Online,Tailoring Services,884.55,65.02
2023-08-22,Transportation,Online,Bicycle Repairs,603.33,29.58
2023-08-22,Dining Out,Online,Desserts And Treats,226.34,0.33
2023-08-22,Utilities,Cash,Electricity Bill,814.39,6.67
2023-08-23,Dining Out,Cash,Beverages At Bars,355.02,34.01
2023-08-23,Groceries,Cash,Frozen Foods,1068.11,86.09
2023-08-24,Subscriptions,Online,Online Learning Platforms,4451.73,110.64
2023-08-24,Clothing,Cash,Athletic Wear,2216.53,61.33
2023-08-24,Housing,Online,HOA Fees,1829.4,124.42
2023-08-24,Housing,Online,HOA Fees,1078.46,53.44
2023-08-24,Utilities,Online,Gas Bill,1413.11,84.39
2023-08-24,Dining Out,Online,Coffee Shop Visit,311.31,4.58
2023-08-25,Health & Fitness,Cash,Gym Membership,1766.75,130.48
2023-08-26,Housing,Cash,Utilities Included,144.6,13.13
2023-08-26,Groceries,Cash,Fruits And Vegetables,1629.75,42.2
2023-08-26,Groceries,Cash,Frozen Foods,1126.42,104.2
2023-08-26,Transportation,Online,Public Transit Pass,843.05,67.61
2023-08-26,Transportation,Cash,Public Transit Pass,1352.65,131.97
2023-08-27,Clothing,Cash,Formal Wear,5984.43,445.47
2023-08-27,Dining Out,Cash,Coffee Shop Visit,137.5,8.71
2023-08-28,Clothing,Cash,Seasonal Clothing,4055.74,144.89
2023-08-28,Entertainment,Cash,Concert Tickets,1004.84,50.19
2023-08-28,Dining Out,Online,Dinner At A Restaurant,1948.66,61.19
2023-08-29,Housing,Cash,Home Security System,1448.5,110.09
2023-08-29,Travel,Online,Souvenirs,289.32,23.42
2023-08-29,Subscriptions,Cash,Gaming Subscriptions,379.76,33.99
2023-08-29,Transportation,Online,Toll Charges,432.66,25.1
2023-08-29,Groceries,Online,Snacks And Beverages,1387.92,110.38
2023-08-30,Travel,Online,Hotel Accommodation,19933.78,1547.64
2023-08-30,Transportation,Cash,Car Maintenance,3817.99,368.68
2023-08-30,Housing,Online,Home Repairs,4903.98,115.42
2023-08-30,Clothing,Cash,Fashion Accessories,779.48,29.54
2023-08-30,Utilities,Online,Sewer Charges,203.02,3.37
2023-09-01,Groceries,Online,Meat And Fish,1116.39,34.13
2023-09-01,Entertainment,Cash,Video Games,4145.57,309.35
2023-09-01,Health & Fitness,Online,Gym Membership,1225.6,46.67
2023-09-01,Subscriptions,Online,Gaming Subscriptions,989.07,9.52
2023-09-02,Dining Out,Cash,Coffee Shop Visit,205.31,1.26
2023-09-03,Groceries,Cash,Snacks And Beverages,944.48,25.19
2023-09-03,Entertainment,Cash,Sports Events Tickets,1601.46,44.58
2023-09-03,Groceries,Online,Condiments And Spices,800.69,65.75
2023-09-03,Subscriptions,Online,Audiobook Services,486.57,22.57
2023-09-03,Dining Out,Cash,Coffee Shop Visit,242.46,4.44
2023-09-04,Health & Fitness,Online,Nutritional Supplements,1116.63,22.85
2023-09-05,Health & Fitness,Cash,Physical Therapy Sessions,822.81,21.56
2023-09-05,Subscriptions,Cash,Software Licenses,1596.89,2.8
2023-09-05,Transportation,Cash,Parking Fees,420.28,23.33
2023-09-06,Subscriptions,Online,Software Licenses,1609.42,136.9
2023-09-06,Clothing,Cash,Fashion Accessories,761.61,6.6
2023-09-06,Subscriptions,Cash,Digital Magazine Subscriptions,496.24,37.46
2023-09-06,Housing,Cash,Home Security System,2307.03,181.27
2023-09-06,Dining Out,Cash,Coffee Shop Visit,166.38,5.3
2023-09-07,Transportation,Cash,Parking Fees,625.34,5.11
2023-09-07,Dining Out,Cash,Beverages At Bars,479.59,22.9
2023-09-07,Transportation,Cash,Parking Fees,284.67,2.26
2023-09-07,Subscriptions,Cash,News Websites Subscription,923.3,61.84
2023-09-07,Subscriptions,Online,Gaming Subscriptions,1306.71,72.17
2023-09-07,Dining Out,Online,Dinner At A Restaurant,1180.39,44.41
2023-09-08,Health & Fitness,Online,Health Screenings,1042.2,67.83
2023-09-08,Entertainment,Online,Concert Tickets,2720.63,216.79
2023-09-08,Groceries,Cash,Organic Produce,1504.32,2.25
2023-09-09,Clothing,Cash,Footwear,2471.13,217.77
2023-09-09,Dining Out,Online,Lunch Takeaway,339.45,10.73
2023-09-09,Clothing,Online,Fashion Accessories,657.2,38.29
2023-09-09,Dining Out,Online,Coffee Shop Visit,237.51,21.97
2023-09-10,Travel,Cash,Souvenirs,907.46,37.56
2023-09-11,Utilities,Online,Cable TV Subscription,922.85,6.42
2023-09-11,Travel,Online,Airfare,10097.85,81.81
2023-09-11,Subscriptions,Cash,Online Learning Platforms,4822.44,123.11
2023-09-11,Utilities,Cash,Waste Disposal Fees,479.09,19.16
2023-09-12,Housing,Cash,Property Taxes,1937.29,58.26
2023-09-12,Groceries,Cash,Dairy Products,568.77,23.06
